cj99	0	*	ہر کوئی جتنا زیادہ کھاتا ہے اتنا ہی جان اس بارے میں اپنا بڑا منہ بند رکھتا ہے تھا۔
cj99	0	??	میں اچھی طرح تصور کر سکتا ہوں کہ وہ جتنا زیادہ کھاتا ہے اتنا ہی موٹا ہوتا جاتا ہے کو۔
cj99	0	*	بل اچھی طرح تصور کر سکتا ہے کہ وہ جتنا زیادہ کھاتا ہے اتنا ہی موٹا ہوتا جاتا ہے کو۔
cj99	0	*	یہ ضروری ہیں کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط رہتا ۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط رہیں کو۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط رہیں تھا۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط رہنا کو۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط آپ کو رہنا۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط رہنا تھا۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط آپ کو ہونا۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط ہونا کو۔
cj99	0	*	یہ ضروری ہے کہ آپ جتنا زیادہ کھائیں اتنا ہی زیادہ محتاط رہنا کو۔
cj99	0	*	میں اچھی طرح سے تصور کر سکتا ہوں کہ مریم اس سوال کا جواب رہی ہے دے۔
cj99	0	?*	میں اچھی طرح تصور کر سکتا ہوں کہ میری نے جیپ کو تباہ کر دیا ہے کو۔
cj99	0	?*	میں اچھی طرح تصور کر سکتا ہوں کہ اگر وہ زیادہ کھاتا ہے تو وہ موٹا ہو جاتا ہے کو۔
cj99	0	*	یہ واضح نہیں ہے کہ اگر مریم شکر گزار ڈیڈ کو سنتی ہے تو وہ افسردہ ہو جاتی ہے کو۔
cj99	0	*	یہ واضح نہیں ہے کہ آیا مریم شکر گزار ڈیڈ کو سنتی ہے کہ وہ افسردہ ہو جاتی ہے کو۔
cj99	0	*	مریم نے جتنی زیادہ تصاویر دیکھیں ، وہ مزید غصے میں آ گئی تھی۔
cj99	0	*	اس کی توقعات جتنی زیادہ ہوتا ہیں کم ہوتی جاتا تھا ۔
cj99	0	*	اس کی توقعات جتنی کم ہوتی ہیں ، داؤ اتنا ہی زیادہ ہوتا ہے کو۔
cj99	0	*	فریڈ جتنا زیادہ ناگوار ہوگا آپ کو اس پر اتنی ہی کم توجہ دینی چاہیے تھا۔
cj99	0	*	 فریڈ جتنا زیادہ ناگوار ہوگا آپ کو اس پر اتنی ہی کم توجہ دینی چاہیے کو۔
cj99	0	*	میں دروازہ بند کرنے کا ارادہ نہیں رکھتا ، چاہے یہ ہوٹل کتنا ہی خوبصورت ہو ۔
cj99	0	*	میں وہاں سے باہر جا رہا ہوں جہاں بھی وہ طوفان آئے کو۔
cj99	0	*	مریم ایک ایسے آدمی کو جتنا زیادہ کھانا جانتی ہے جو کھاتا تھا وہ اتنی ہی غریب ہوتا ہیں ۔
cj99	0	*	وہ جتنا موٹا ہوتا تھا ڈاکٹر کے پاس جاتا ہے جب اسے ملتا ہے تو وہ اتنا ہی زیادہ کھاتا تھا ۔
cj99	0	*	وہ جتنا موٹا ہوتا ہے اسے اتنا ہی پریشان کرتا تھا جتنا وہ کھاتا تھا ۔
cj99	0	*	میں جتنی زیادہ کتابیں پوچھوں گا کہ وہ کس کو دے گا ، وہ اتنا ہی زیادہ پڑھتا ہیں ۔
cj99	0	*	میں جتنے زیادہ لوگوں سے پوچھوں گا کہ وہ کیا دے گا ، وہ اتنا ہی زیادہ پڑھتا تھا ۔
cj99	0	*	وہ ایک ایسے شخص کو جتنا زیادہ احتیاط سے جانتا تھا جس نے خط لکھا ہے وہ اتنا ہی محفوظ ہوتا تھے ۔
cj99	0	*	جان کی جینئس سے جتنی زیادہ ملاقات ہوتا تھے اتنا ہی اسے غصہ آتا تھا ۔
cj99	0	*	آپ جتنے زیادہ لوگ کہیں گے کہ ٹکٹ خریدیں گے ، میں اتنا ہی خوش ہوتا تھے ۔
cj99	0	*	وہ جتنا زیادہ کھاتا تھا اتنا ہی غریب وہ ایک ایسی عورت کو جانتا تھا جو ہو جاتی تھے ۔
cj99	0	*	وہ جتنا زیادہ کھاتا ہے اتنا ہی موٹا ہو کر ڈاکٹر کے پاس جاتا ہیں ۔
cj99	0	*	وہ جتنا زیادہ کھاتا ہے اتنا ہی موٹا ہو جاتا ہے جو مجھے واقعی پریشان کرتا ہیں ۔
cj99	0	*	وہ جتنا زیادہ پڑھتا ہے اتنی ہی زیادہ کتابیں مجھے حیرت ہوتا ہے کہ وہ کس کو دے گا ۔
cj99	0	*	وہ جتنا زیادہ لوگوں کو پڑھتا ہے مجھے حیرت ہوتا ہے کہ وہ اسے کیا دیتے ہے ۔
cj99	0	*	جتنی جلدی آپ کال کریں گے اتنا ہی زیادہ احتیاط سے میں ایک ایسے شخص کو جانتا تھا جو خط لکھے گا ۔
cj99	0	*	وہ جتنا امیر ہوتا جاتا تھا اتنا ہی جان جینئس سے ملتا تھے ۔
cj99	0	*	وہ جتنے زیادہ مضامین پڑھتے ہے ، ان کے خیال میں اتنے ہی کم لوگ لسانیات میں جاتا ہے ۔
cj99	0	*	جان کی جتنی زیادہ تصاویر وہ خریدتا ہے اتنا ہی وہ متکبر ہوتا ہیں ۔
cj99	0	*	ٹرین میں آدمی آیا وہ میرا بھائی تھا ۔
cj99	0	*	ہر کوئی جو پسند کرتا ہے ، جتنے زیادہ لوگ اس پر توجہ دیتا تھا ، ہم سب اتنے ہی خوش ہوتا تھے ۔
cj99	0	*	میں مطالبہ کرتا ہوں کہ جان جتنا زیادہ کھاتا ہے اتنا ہی زیادہ ادا کرتا ہے ۔
cj99	0	*	جب بل سگریٹ پیتا ہے تو سوسن اس سے بہت زیادہ نفرت  ہے ۔
cj99	0	*	جب بل سگریٹ پیتا ہے تو سوسن اس سے زیادہ نفرت ہے ۔
cj99	0	*	آپ جتنا زیادہ کھائیں گے اتنا زیادہ کھاتا ہے ۔
cj99	0	*	آپ جتنا زیادہ کھائیں گے آپ اتنا ہی زیادہ چاہتا ہے ۔
cj99	0	*	مجھے حیرت ہے کہ آپ نے کتنا کھاتا ہے ۔
cj99	0	*	اسے غصہ آتا تھا کیونکہ جان کو جتنا زیادہ انتظار کرنا پڑے گا تھا ۔
cj99	0	*	اگر جان کو انتظار کرنا پڑے تو وہ ناراض ہو جاتا تھا ۔
cj99	0	*	خبروں میں خود کی جتنی زیادہ تصاویر نظر آئیں گی ، جان کے گرفتار ہونے کا امکان اتنا ہی زیادہ ہوتا ہیں ۔
cj99	0	*	خبروں میں خود کی جتنی زیادہ تصاویر نظر آئیں گی ، جان کے گرفتار ہونے کا امکان اتنا ہی زیادہ ہوتا ہے گا ۔
cj99	0	*	جان ان سے جتنا زیادہ پریشان ہوتا ہے اتنا ہی اپنے بارے میں کہانیاں خبروں میں ظاہر ہوتا ہے ۔
cj99	0	*	ایسا لگتا ہے کہ اپنے بارے میں کہانیاں شام کی خبروں پر زیادہ ظاہر ہوتا ہے کہ جان ان سے پریشان ہو جاتا ہے ۔
cj99	0	*	ہم نے انہیں کافی موقع دیا اور اس بات کو یقینی بنایا کہ ہر سینیٹر بدعنوانی کا شکار ہو جاتا ہے ۔
cj99	0	*	آپ ہر سینیٹر کو کافی موقع دیتے ہیں اور وہ بدعنوانی کا شکار ہو جاتا ہیں ۔
cj99	0	*	ہم نے کسی بھی سینیٹر کو کافی موقع دیا اور اس بات کا یقین کیا کہ وہ بدعنوانی کا شکار ہو جاتا ہیں ۔
cj99	0	*	ہم نے ہر سینیٹر کو کافی موقع دیا اور اس بات کا یقین کرتا تھا کہ وہ بدعنوانی کا شکار ہو گیا تھا ۔
cj99	0	*	ہر سینیٹر جتنا زیادہ وقت لابیوں کے ساتھ گزارتا تھا ، اس کے بدعنوانی کا شکار ہونے کا امکان اتنا ہی زیادہ ہوتا تھے ۔
cj99	0	*	ایسا لگتا ہے کہ وہ زیادہ بدعنوان ہو جاتا تھا - جتنا زیادہ لابیسٹ کوئی سینیٹر بات کرتا تھے ۔
cj99	0	*	ایسا لگتا ہے کہ وہ زیادہ بدعنوان ہوتا ہے - ہر سینیٹر جتنا زیادہ لابیوں سے بات کرتا ہیں ۔
cj99	0	*	ایسا لگتا ہے کہ اگر کوئی سینیٹر مزید لابیوں سے بات کرتا تھا تو وہ زیادہ بدعنوان ہو جاتا تھے ۔
cj99	0	*	ایسا لگتا ہے کہ اگر ہر سینیٹر مزید لابیوں سے بات کرتا ہے تو وہ زیادہ بدعنوان ہو جاتا ہیں ۔
cj99	0	*	ایسا لگتا ہے کہ وہ زیادہ بدعنوان ہو گیا ہیں کیونکہ ہر سینیٹر مزید لابیوں سے بات کرتا ہے ۔
cj99	0	*	ایسا لگتا ہے کہ وہ زیادہ بدعنوان ہوتا ہے کیونکہ کوئی بھی سینیٹر مزید لابیوں سے بات کرتا ہیں ۔
cj99	0	?*	یہ کارپوریٹ ہیڈ کوارٹر کے لوگ ہیں جو جتنی جلدی آپ اس مسئلے کو حل کرتا تھے آپ اتنی ہی آسانی سے مطمئن ہو جائیں گا ۔
cj99	0	*	کون سا مسئلہ آپ جتنی جلدی حل کرتا تھا آپ کارپوریٹ ہیڈ کوارٹر میں لوگوں کو اتنی ہی آسانی سے مطمئن کریں گے تھا؟
cj99	0	*	کون سا مسئلہ جتنی جلدی آپ حل کرتا تھا آپ کارپوریٹ ہیڈ کوارٹر میں لوگوں کو اتنی ہی آسانی سے مطمئن کرے گا تھا؟
cj99	0	*	کون سا مسئلہ جتنی جلدی آپ حل کرتا تھا آپ کارپوریٹ ہیڈ کوارٹر میں لوگوں کو اتنی ہی آسانی سے مطمئن کرے تھے؟
cj99	0	*	جتنی سخت بارش ہوتا تھا اتنی ہی تیزی سے کون دوڑتا تھے؟
cj99	0	*	جو اونچی آواز میں بات کرتا تھے آپ کو اتنا ہی غصہ آتا تھا؟
cj99	0	??	میں نے آخر کار یہ پوچھنے کے لیے کافی ہمت پیدا کی کہ کارپوریٹ ہیڈ کوارٹر میں کون سے لوگ ہے، جتنی جلدی میں مسئلہ حل کرتا ہوں گا، اتنی ہی جلدی میں آزاد ہو جاتا ہے۔
cj99	0	??	کارپوریٹ ہیڈ کوارٹر میں کون سے لوگ ہے آپ کو لگتا ہے کہ جتنی جلدی آپ مسئلہ حل کرے گا اتنی ہی جلدی آپ ٹی کو بول سکے گا۔
cj99	0	??	یہ ایک ایسا مسئلہ ہے جسے اگر آپ حل کرتا ہے تو آپ کارپوریٹ ہیڈ کوارٹر کے لوگوں کو کہہ سکے گا کہ وہ اسے ختم کر دیں۔
cj99	0	??	یہ ایک ایسا مسئلہ ہے جسے آپ حل کرتے ہیں اور آپ کارپوریٹ ہیڈ کوارٹر میں موجود لوگوں کو کہہ پائیں گے کہ وہ اسے ختم کر دیں ۔
cj99	0	??	یہ وہ لوگ ہے جو آپ صرف مسئلہ حل کرتا ہے اور آپ انہیں برف پر ڈال سکیں گے۔
cj99	0	??	وہ مجھے یہ بتانے میں ناکام رہے کہ میں کس مسئلے کو زیادہ آسانی سے شکست دوں گا جتنی جلدی میں حل کرتا ہے۔
cj99	0	??	یہ وہ مسئلہ ہے جسے آپ جتنی جلدی حل کرے گا مقابلے کو زیادہ آسانی سے شکست دیتا ہے۔
bc01	0	*	اس نے گیند کو مارا تھا تھا ۔
bc01	0	*	اس نے گیند کو مارتا تھا ۔
bc01	0	*	کیا میں نہیں جا رہا تھا ہوں ؟
bc01	0	*	میں نہیں جا رہا تھا ہوں ۔
bc01	0	*	ماریان چھوڑا نہیں تھا ۔
bc01	0	*	ماریان چھوڑا نہیں تھا ۔
bc01	0	*	کیا وہ کام نہیں کر رہا تھا ہے ؟
bc01	0	*	جان کتابیں لکھتا ہیں ۔
bc01	0	*	جان کتابیں لکھیں ۔
bc01	0	*	جان لگتا ہے کہ یہ اچھا ہے گا ۔
bc01	0	*	جان اکثر مریم کو بوسہ دیتا ہیں ۔
bc01	0	?*	آپ نے کس سے پوچھا کہ کیا مریم جان کو کیوں پسند کرتا تھا ہے ؟
bc01	0	*	آپ کیسے سوچتے تھا کہ آیا مریم نے مسئلہ حل کر دیا تھا ؟
bc01	0	*	آپ کیسے حیران ہوتا تھا کہ کیا جان نے کہا تھا کہ مریم نے مسئلہ حل کر دیا ہے؟
bc01	0	*	آپ کیسے حیران ہوتا ہے کہ جان نے کہا مریم نے مسئلہ حل کرتا ہے ؟
bc01	0	??	آپ کون سا مسئلہ سوچتے ہے کہ جان نے کہا کہ مریم نے حل کرتا ہے ؟
bc01	0	*	مریم سوچتی ہے کہ جان نے کہا کہ سوسن کو اپنی تصاویر پسند ہے ۔
bc01	0	*	آپ باب پر یقین کریں گے تھا ۔
bc01	0	*	آپ کیسے سوچتے تھے کہ اس مسئلے کو کون حل کر سکتا تھا ہے ۔
bc01	0	*	یہ حقیقت کہ کوئی امیدوار منتخب نہیں ہوا ظاہر ہوتا تھے کہ وہ ناکافی تھا تھا ۔
bc01	0	*	وہ اکثر مریم کو دیکھتا تھے ۔
bc01	0	*	اسے میں اکثر دیکھتی مریم ۔
bc01	0	*	جان لگتا ہے کہ اس کے جیتنے کا امکان ہے گا ۔
bc01	0	*	ایسا لگتا ہے کہ جان جیت جائے گا ہے ۔
bc01	0	*	آپ کیسے سوچتے ہے کہ کون سا مسئلہ حل کرتا ہے ؟
bc01	0	??	آپ کتنے لوگوں کو حیران کرتا ہے کہ کیا میں انہیں ذہین سمجھتا ہوں ؟
bc01	0	*	آپ کتنے ذہین ہے کہ آپ حیران ہوگا کہ کیا میں جان کرچ کو مانتا ہوں ؟
bc01	0	*	آپ کیا سوچتا ہے کہ کیسے کہنا ہے ۔
bc01	0	*	آدمی کا باغ میں ہونے کا امکان نہیں ہیں ۔
bc01	0	*	ایک آدمی کے آنے کا امکان نہیں ہیں ۔
bc01	0	*	جان کے فون کرنے کا امکان نہیں ہوگا ہے ۔
bc01	0	*	اس نتیجے پر پہنچنا حیران کن ہوتا ہیں ۔
bc01	0	*	جان کا خیال ہے کہ وہ بیمار ہے گا ۔
bc01	0	*	جان اسے جیتنے کی کوشش کرتا تھے ۔
bc01	0	*	جان حیران ہوتا ہے کہ وہ کہاں جاتا ہیں ۔
bc01	0	*	آپ کے خیال میں کون ہے جو جان کو بے قصور مانتا ہیں ؟
bc01	0	*	ریس جیتنے کے لیے آپ کس کو ترجیح دیتا ہیں ؟
bc01	0	*	بچے تمام چاکلیٹ کھاتا ہیں ۔
bc01	0	*	یہ عام طور پر ممکن ہے کہ وہ سمجھتا ہو کہ کیا ہو رہا ہیں ۔
bc01	0	*	عام طور پر یہ حیرت انگیز ہے کہ وہ سمجھتا ہے کہ کیا ہو رہا ہیں ۔
bc01	0	*	میں نے سنک کو ٹھیک کرنے کی وضاحت کیا ۔
bc01	0	*	مکی نے خواتین کے ساتھ مل کر کام کیا تھا ہے ۔
bc01	0	*	مکی نے نشاندہی کی کہ گیری نے چھوڑ دیا ہے گا۔
bc01	0	*	مکی ہر وقت اوپر پھسلتا ہیں ۔
bc01	0	*	جان سوچتا ہے کہ مریم نے کیا خریدا ہے گا ۔
bc01	0	*	جان کو کیا حیرت ہے کہ مریم نے کیا خریدا ہے گا ؟
bc01	0	??	وہ کون ہے جو ایسی کتاب پڑھ رہا ہیں جس میں تنقید کی گئی ہو ۔
bc01	0	??	آپ کو کیا یاد ہے کہ ہم نے کہاں خریدا تھا ہے ؟
bc01	0	*	مجھے حیرت ہے کہ کس نے کیا خریدا ہے گا ؟
bc01	0	*	مجھے حیرت ہے کہ کس خریدا ہے ۔
bc01	0	*	بیمہ لینے کے لیے کشتی ڈوب گیا ۔
bc01	0	*	آگے کا راستہ غیر طے شدہ تھے ۔
bc01	0	*	جان کے قاتل ہونے کی خبر نہیں تھے ۔
bc01	0	?*	کیا اس نے کبھی اس طالب علم سے بات کرنے کی کوشش کیا ؟
bc01	0	*	مسائل پر سنجیدہ بحث کے لیے ہنگامہ آرائی کا امکان بہت زیادہ ہیں ۔
bc01	0	*	بل ناگوار لگتا تھے لیکن مجھے نہیں لگتا تھا کہ سام ہوتا ہے ۔
bc01	0	*	بل ناگوار لگتا ہے لیکن مجھے نہیں لگتا کہ سیم باہر نکلتا ہیں ۔
bc01	0	*	بل ناگوار لگتا ہے لیکن مجھے نہیں لگتا کہ سام اس کی طرف مائل ہوتا ہیں ۔
bc01	0	*	انہوں نے جان کو پسند کرنے کی کوشش کیا ۔
bc01	0	*	جان جیتنا چاہتا ہے گا ۔
bc01	0	*	جان کو جیتنا پسند ہوگا ہے ۔
bc01	0	*	جان کو جیتنے سے نفرت ہوگی ہے ۔
bc01	0	*	جان کو امیدوار بننے کے لیے ترجیح دیا جائے گا ہے ۔
bc01	0	*	گھر نے جان کو تباہ کر دیا ہے گا ۔
bc01	0	*	الیکٹروڈ آئنوں کے ذریعے چھوڑا گیا تھا ہے ۔
bc01	0	*	باکس میں آہستہ آہستہ گیند موجود تھے ۔
bc01	0	*	اکس میں فورا گیند موجود تھے ۔
bc01	0	*	باکس میں گیند زمین پر تھے ۔
bc01	0	*	پھل چھت سے زمین سے ٹکرا گیا تھے ۔
bc01	0	*	پھل فوراً چھت زمین سے ٹکرا گیا ہیں ۔
bc01	0	*	درخت سے بادلوں سے پھل گرتا تھے ۔
bc01	0	*	پھل گھر گرے ہے ۔
bc01	0	*	پھل گھر کے خلاف زمین پر گرتا ہیں ۔
bc01	0	*	میپل دیودار سے بلوط میں تبدیل ہو گیا ہے گا ۔
bc01	0	*	بہت زیادہ قانونی چارہ جوئی کے بعد فارم بالآخر جان کے پاس پہنچا ہے گا ۔
bc01	0	*	پانی نے کپ خالی کر دیا ہے گا ۔
bc01	0	*	پیالہ پانی سے بھر گیا ہے گا ۔
bc01	0	*	کپ پانی سے بھرا ہوا تھے ۔
bc01	0	*	کپ پانی سے خالی ہو گیا ہے گا ۔
bc01	0	*	سڑک کو پتھر سے بند کر دیا گیا ہے گا ۔
bc01	0	*	شاخ اپنے سیب سے ننگے گرتا ہیں۔
bc01	0	*	لٹھوں نے بارج کو اونچا کر دیا ہے گا ۔
bc01	0	*	بوتل نے مائع کو آزاد کر دیا ہے گا ۔
bc01	0	*	درخت کی کچھ شاخیں ٹوٹ گئے ۔
bc01	0	*	کیتلی سے پانی کا بلبلہ اٹھ گیا ہے گا ۔
bc01	0	*	پیالہ پانی سے بھر گیا ہے گا ۔
bc01	0	*	پتھر نے کھمبے کو سڑک پر گرا دیا ہے گا۔
bc01	0	*	پتھر سڑک پر کھمبے سے ٹکرا گیا تھے ۔
bc01	0	*	کھڑکی اولے کے پتھروں سے ٹوٹ گیا ہیں۔
bc01	0	*	جان بچے کو چاول کھلایا ۔
bc01	0	*	دیوار پر سارے پینٹ کا چھڑکاؤ کر دیں ہے۔
bc01	0	*	پتھر نے دیوار سے جو کیا وہ اسے مارا گیا تھے ۔
bc01	0	*	پتھر نے پوری دیوار کے ساتھ جو کیا وہ اس پر مارا گیا تھا تھا ۔
bc01	0	*	جان نے بل کو بے وقوف قرار دیا ہے گا۔
bc01	0	*	بوتل بچے کو جاگتے ہوئے دے دیں ہے۔
bc01	0	*	بچے کو بوتل جاگنے دیں ہے۔
bc01	0	*	سوئے ہوئے بچے پر کپڑا رگڑیں ہے۔
bc01	0	*	بچے کو سوئے ہوئے کپڑے سے رگڑیں ہے۔
bc01	0	*	بچے کو پھٹے ہوئے کپڑے سے خشک کریں ہے۔
bc01	0	*	پیالے نے پتھر کو ٹکرا دیا ہے گا۔
bc01	0	*	جان نے بل کو کتاب کا دیا ہے۔
bc01	0	*	جان نے بالکل فرانسیسی سیکھی ہے گا ۔
bc01	0	*	بل نے اپنی لائنیں ناقص انداز میں پڑھیں ہے۔
bc01	0	*	جان نے فوری طور پر فرانسیسی بالکل سیکھ لیتا تھا ۔
bc01	0	*	جان نے فوری طور پر فرانسیسی بالکل سیکھ لیتا تھے ۔
bc01	0	*	واضح طور پر جان شاید فوری طور پر فرانسیسی بالکل سیکھ لے گا ہے۔
bc01	0	*	جان شاید واضح طور پر فرانسیسی بالکل سیکھ لے گا ہے۔
bc01	0	*	واضح طور پر جان شاید فوری طور پر فرانسیسی سیکھ لے گا ہے۔
bc01	0	*	جان نے گیند کو مکمل طور پر پہاڑی سے نیچے کر دیا ہے گا۔
bc01	0	*	جان نے گیند کو بہترین انداز میں شاٹ کیا ہے گا۔
bc01	0	*	جان نے مریم سے گہری بات کی ہے گا۔
bc01	0	*	جان مریم سے گہری فرانسیسی بولتا تھا ہے۔
bc01	0	*	جان نے مریم فرانسیسی سے بات کرتا تھے ۔
bc01	0	*	مریم نے چھوڑنے پر جان کو آمادہ کیا ہے گا۔
bc01	0	*	شیروں نے کچا گوشت کھایا ہے گا۔
bc01	0	*	مریم قائل کیا کہ اسے بل کو آرام دینا چاہیے ۔
bc01	0	*	میں نے تمام مردوں کو دیکھا ہے گا۔
bc01	0	*	تمام افراد کو گرفتار کر لیا گیا ہے گا۔
bc01	0	*	سارے آدمی پہنچ ہے۔
bc01	0	*	بل کو اپنے آپ پر فخر ہے جان اس پر غور نہیں کرتا ہے گا۔
bc01	0	*	جان گھر سے چلا گیا تھا ہے۔
bc01	0	*	کمرہ مریم کی وجہ سے غصے میں رہ گیا ہے گا۔
bc01	0	*	کمرے میں غصے کی لہر دوڑ گئی ہے گا۔
bc01	0	*	بل جان سے مشابہت رکھتا ہے گا۔
bc01	0	*	پیکیج کا وزن 10 پونڈ تھا ہے۔
bc01	0	*	اس کتاب کی قیمت 10 ڈالر تھی ہے۔
bc01	0	*	جان کی اس کتاب کی قیمت 10 ڈالر تھی ہے۔
bc01	0	*	جان بل سے شاندار انداز میں متاثر ہوتا ہے گا۔
bc01	0	*	لڑکوں کو ایک اچھی ماں بنایا گیا ہے گا۔
bc01	0	*	ان لڑکوں کو آنٹی میری نے اچھی ماں بنایا تھا ہے۔
bc01	0	*	بچوں کو میکس نے ناکام بنا دیا تھا ہے۔
bc01	0	*	ایک باپ کے طور پر بچے ناکام ہو گئے ہے۔
bc01	0	*	مرد اس خیال سے متاثر ہوئے ہے۔
bc01	0	*	ان آدمیوں سے وعدہ کیا گیا تھا ہے۔
bc01	0	*	وہ اپنے تمام دوستوں کو متاثر کرتا ہے گا۔
bc01	0	*	آنٹی میری نے لڑکوں کو اچھی ماں بنایا ہے گا۔
bc01	0	*	میکس نے تمام بچوں کو ناکام بنا دیا ہے گا۔
bc01	0	*	فرینک نے تمام مردوں سے جانے کا وعدہ کیا ہے گا۔
bc01	0	*	ہم نے عوام کے سامنے اعلان کیا ہے گا۔
bc01	0	*	ہم نے جان کو مخلصانہ طور پر ہیرو قرار دیا ہے گا۔
bc01	0	*	ہم نے عوام کے سامنے جان کو ہیرو ہونے کا مخلصانہ اعلان کیا ہے گا۔
bc01	0	*	مریم نے قائل کیا کہ اسے بل کو آرام دینا چاہیے ۔
bc01	0	*	انہوں نے مریم کو سنجیدگی سے پیش کیا ہے گا۔
bc01	0	*	ہم نے حکام کے سامنے اسمتھ کو چور ثابت کیا ہے گا۔
bc01	0	*	ہم نے حتمی طور پر اسمتھ کو چور ثابت کیا ہے گا۔
bc01	0	*	ہم نے حکام کے سامنے حتمی طور پر اسمتھ کو چور ثابت کیا ہے گا۔
bc01	0	*	شیروں نے گوشت کو کچا کھا لیا ہے گا۔
bc01	0	*	ہم وہ سے محبت کرتے ہیں۔
bc01	0	*	ہم ان کا محبت کرتے ہیں۔
bc01	0	*	ہم وہ ان کا محبت۔
bc01	0	*	اسے یقین ہے کہ مریم نے بل کو بوسہ دیا ہے یہ غلط تھا ہے ۔
bc01	0	*	اسے یقین ہے کہ مریم نے بل کو بوسہ دیا ہے یہ غلط ہوتے تھا ۔
bc01	0	*	مریم اسے پسند کرتی ہے گا۔
bc01	0	*	مریم کی تنقید ظالمانہ تھی ہے۔
bc01	0	*	جان کا مریم سے محبت کرنا مشکوک ہوتا تھا ۔
bc01	0	*	مریم نے سمجھا تھا کہ محبت کرتی تھی وہ۔
bc01	0	*	مریم نے جان کو بیرون ملک جانے کی کوشش کی ہے گا۔
bc01	0	*	مریم نے جان کو بیرون ملک جانے میں کامیاب کیا ہے گا۔
bc01	0	*	مریم جان کو بیرون ملک جانے کی خواہش رکھتی تھی ہے۔
bc01	0	*	مریم کو یقین تھا کہ وہ اس سے محبت کرتا ہے گا۔
bc01	0	*	مریم نے سوچا کہ وہ اس سے محبت کرتا تھا تھا۔
bc01	0	*	مریم نے بتایا کہ وہ اس سے محبت کرتا ہے تھا۔
